Country,Continent,MMR,log_MMR,GDP,HDI,Education_Expenditure,Healthcare_Expenditure,Comparative_Abortion_Index,log_GDP,log_HDI,log_Education_Expenditure,log_Healthcare_Expenditure,log_Comparative_Abortion_Index
Trinidad and Tobago,America,68.0,4.219507705176110,0.16611641429356200,0.6929763674380510,-0.763809440947699,-0.17411124303280400,-0.4476134197582680,0.8375903319759440,0.7032618369459380,-0.7835867838339670,-0.0045433141157216100,-0.15955277040140600
Tunisia,Africa,46.0,3.828641396489100,-0.4420141397381420,0.14475057810615600,0.9220930467153360,-0.09658873997376700,1.1972052710281000,-0.24257345382579100,0.1854019263167550,1.0187617462493700,0.08081335564851780,1.0296839500584700
Turkey,Asia,19.0,2.9444389791664400,-0.15157549918278400,0.6995814313787010,-0.11967994727550400,-0.8400128982885870,1.1972052710281000,0.46648874002820800,0.7093556801139460,0.026695785150623300,-0.8733569581001590,1.0296839500584700
Uganda,Africa,387.0,5.958424693029780,-0.572534378576448,-1.281957235949960,-1.2176670410070500,-0.5046897423475420,0.3747959256349140,-1.3131970461916400,-1.2881721735607500,-1.5066705206521600,-0.40164223217041900,0.5361061155482320
Ukraine,Europe,21.0,3.044522437723420,-0.5194081143481260,0.4155609738274280,0.659828359378647,0.43855418238837400,1.1972052710281000,-0.6806931267201250,0.44424049199550500,0.7960527772760090,0.6071123201584200,1.0296839500584700
Uruguay,America,18.0,2.8903717578961600,0.1054754459157780,0.6599507835295980,-0.18324823472101800,0.6189146367199120,1.1972052710281000,0.7802684535324850,0.6727419545551760,-0.04486847769249730,0.7639516342241630,1.0296839500584700
Uzbekistan,Asia,30.0,3.4011973816621600,-0.4928842978565890,-0.06661358163626200,0.5237050338437080,-0.6237040464069860,1.1972052710281000,-0.49822251677747000,-0.020909490087765000,0.6741543746243160,-0.5599454507459600,1.0296839500584700
Saint Vincent and the Grenadines,America,64.0,4.1588830833596700,-0.297624493931277,0.31648408999947000,0.2282377035598550,-0.8409857547011360,0.7860005983315050,0.1958594330209600,0.35024415282045600,0.39270866496470800,-0.8748505886935840,0.8005833493535210
Viet Nam,Asia,45.0,3.8066624897703200,-0.4995746363784800,-0.17890052729422100,-0.6166771430629820,-0.6832890898442640,1.1972052710281000,-0.5399798413575830,-0.1320964548051340,-0.5799180713612510,-0.6427685387661180,1.0296839500584700
Vanuatu,Oceania,76.0,4.330733340286330,-0.49752407682822600,-0.7667570305265200,0.5834408480595460,-0.7684603285614790,-0.4476134197582680,-0.526916044573877,-0.7331542241814910,0.7282111585733000,-0.7656725580916570,-0.15955277040140600
Samoa,Oceania,45.0,3.8066624897703200,-0.43832444923330500,0.032463632448195800,0.04111513729986790,-0.2562649409477300,-0.4476134197582680,-0.22719516329691700,0.07627819212616650,0.2009850089259820,-0.09799388872345860,-0.15955277040140600
South Africa,Africa,125.0,4.8283137373023000,-0.34743480070089000,0.032463632448195800,0.5172930666826690,0.5353295601491280,1.1972052710281000,0.07320333136022330,0.07627819212616650,0.6682982297920290,0.6923798064540580,1.0296839500584700
Zambia,Africa,232.0,5.44673737166631,-0.5538322587793270,-0.9847266505173880,0.04613124155840750,-0.7288299372285290,0.3747959256349140,-1.0218810781558500,-0.9645827185523000,0.20627465272539800,-0.7077996227254570,0.5361061155482320
